,Title,Views,Date_Time,Video_Link,Thumbnail_Link
126,DSA In Java | Loops | Java in One Shot | Loops in Java | Java Course,44K views,5 months ago,https://www.youtube.com//watch?v=h0S6HUpyWQE,https://i.ytimg.com/vi/h0S6HUpyWQE/hqdefault.jpg
127,5 College Mistake That You Should Avoid,8.1K views,5 months ago,https://www.youtube.com//watch?v=p3iFQxl7aQc,https://i.ytimg.com/vi/p3iFQxl7aQc/hqdefault.jpg
128,DSA In Java | If Else | Java in One Shot | If Else in Java | Java Course,47K views,5 months ago,https://www.youtube.com//watch?v=D96vIVeRQhk,https://i.ytimg.com/vi/D96vIVeRQhk/hqdefault.jpg
129,"DSA In Java | Basics | Java in One Shot | Output, Input, Variables, Operators | Java Course",256K views,5 months ago,https://www.youtube.com//watch?v=m3fg2PRY1u4,https://i.ytimg.com/vi/m3fg2PRY1u4/hqdefault.jpg
130,What Is Data Science? | Data Science Roadmap | Data Science Step By Step Complete Information,1.9K views,5 months ago,https://www.youtube.com//watch?v=1pR9pobex3U,https://i.ytimg.com/vi/1pR9pobex3U/hqdefault.jpg
131,What Is Generative AI | 3 gen AI Project to build a stand out resume,5.4K views,6 months ago,https://www.youtube.com//watch?v=xZacYiwGzJw,https://i.ytimg.com/vi/xZacYiwGzJw/hqdefault.jpg
132,BTech 1st Year Complete Roadmap 2025 🔥CSE/Non CSE Branches | What To Do In College 1st Year?,126K views,6 months ago,https://www.youtube.com//watch?v=uct0wLRq2Uo,https://i.ytimg.com/vi/uct0wLRq2Uo/hqdefault.jpg
133,Nation SkillUp FAQ | FAQ All Answered | Utilize Nation Skillup to Learn & Win Rewards!,4.8K views,6 months ago,https://www.youtube.com//watch?v=pFVxy3f9kAE,https://i.ytimg.com/vi/pFVxy3f9kAE/hqdefault.jpg
134,NIMCET 2026 | How To Prepare NIMCET 2026? | Big Update For NIMCET 2026 Batch,6.3K views,6 months ago,https://www.youtube.com//watch?v=Ho_PIAAVLlE,https://i.ytimg.com/vi/Ho_PIAAVLlE/hqdefault.jpg
135,NIMCET Roadmap | NIMCET 2026 Preparation | NIMCET Exam | NIMCET 2026 Strategy,11K views,6 months ago,https://www.youtube.com//watch?v=cgeb6Gojoho,https://i.ytimg.com/vi/cgeb6Gojoho/hqdefault.jpg
136,AI Engineer Roadmap – How to Learn AI in 2025 | AI Engineer,61K views,6 months ago,https://www.youtube.com//watch?v=JagRXz_mTU8,https://i.ytimg.com/vi/JagRXz_mTU8/hqdefault.jpg
137,How to Score 9+ CGPA in College 🔥 Complete Roadmap 2025 CSE/Non CSE Branches Internship/Placements,63K views,6 months ago,https://www.youtube.com//watch?v=UttzVuaF-f0,https://i.ytimg.com/vi/UttzVuaF-f0/hqdefault.jpg
138,Course Walkthrough - How to Utilize the Free Courses in Nation Skillup | GeeksforGeeks,14K views,6 months ago,https://www.youtube.com//watch?v=Dl-eEZlv_pk,https://i.ytimg.com/vi/Dl-eEZlv_pk/hqdefault.jpg
139,BCA 3rd Year Complete Roadmap 2025 | BCA Preparation | BCA Roadmap,7.4K views,6 months ago,https://www.youtube.com//watch?v=1Sn3LXGJVq4,https://i.ytimg.com/vi/1Sn3LXGJVq4/hqdefault.jpg
140,Nation Skillup by GeeksforGeeks | 15+ Tech Courses for FREE!,49K views,6 months ago,https://www.youtube.com//watch?v=yNL6YDktXLE,https://i.ytimg.com/vi/yNL6YDktXLE/hqdefault.jpg
141,Build an ATS Friendly Resume That Gets Shortlisted! 🚀,48K views,6 months ago,https://www.youtube.com//watch?v=W1TFjqJGdLU,https://i.ytimg.com/vi/W1TFjqJGdLU/hqdefault.jpg
142,"If you are ambitious but lazy, please watch this ",33K views,6 months ago,https://www.youtube.com//watch?v=y1P5_YnChX8,https://i.ytimg.com/vi/y1P5_YnChX8/hqdefault.jpg
143,HackWithInfy Complete Roadmap | How to Crack & Get Up to 12 LPA Salary,24K views,6 months ago,https://www.youtube.com//watch?v=Y_57aNpADC0,https://i.ytimg.com/vi/Y_57aNpADC0/hqdefault.jpg
144,Government Jobs vs Private Jobs in Tech | Which is Better for You?,26K views,6 months ago,https://www.youtube.com//watch?v=PzqlfQUqU_o&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/PzqlfQUqU_o/hqdefault.jpg
145,Backend Development Roadmap 2025 | Become Job-Ready!,58K views,6 months ago,https://www.youtube.com//watch?v=nuRKzG0Pkjg,https://i.ytimg.com/vi/nuRKzG0Pkjg/hqdefault.jpg
146,India’s Biggest Launch for GATE ECE & EE Aspirants | Complete Roadmap 2026,1.9K views,6 months ago,https://www.youtube.com//watch?v=Y1Gj7dp0GGQ,https://i.ytimg.com/vi/Y1Gj7dp0GGQ/hqdefault.jpg
147,All About NIMCET | How To Do MCA From Top NIT's? | Exam Pattern | Syllabus | Cutoff | Resources,44K views,6 months ago,https://www.youtube.com//watch?v=1V8gOpApj-M,https://i.ytimg.com/vi/1V8gOpApj-M/hqdefault.jpg
148,What To Do In College 3rd Year? | B.Tech 3rd Year Complete Roadmap,99K views,6 months ago,https://www.youtube.com//watch?v=dcwHfar4y04,https://i.ytimg.com/vi/dcwHfar4y04/hqdefault.jpg
149,Want to Crack System Design Interview? Use This 4-Step Framework! 🚀,3.4K views,7 months ago,https://www.youtube.com//watch?v=r-_7dPR_TdE,https://i.ytimg.com/vi/r-_7dPR_TdE/hqdefault.jpg
150,JavaScript explained in just 7 Minutes!,165K views,7 months ago,https://www.youtube.com//watch?v=VoKFyB1q4fc&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/VoKFyB1q4fc/hqdefault.jpg
151,Nation Skill Up | GeeksforGeeks | #skillupwithgfg,41K views,7 months ago,https://www.youtube.com//watch?v=oCLCpWdEoD4&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/oCLCpWdEoD4/hqdefault.jpg
152,How To Start Coding In 2025 & 2026 | Complete Roadmap For Beginners 🚀,82K views,7 months ago,https://www.youtube.com//watch?v=64UiZTEybw4,https://i.ytimg.com/vi/64UiZTEybw4/hqdefault.jpg
153,How to never fail a technical interview,6.1K views,7 months ago,https://www.youtube.com//watch?v=bIiSueAh0fM,https://i.ytimg.com/vi/bIiSueAh0fM/hqdefault.jpg
154,Get ready to #skillupwithgfg,31K views,7 months ago,https://www.youtube.com//watch?v=Ub5x0TSOAl8,https://i.ytimg.com/vi/Ub5x0TSOAl8/hqdefault.jpg
155,"Crack GATE 2026 with This Strategy | Deep Prep, Smart Revision & GfG Tools! 🚀📚",2.5K views,7 months ago,https://www.youtube.com//watch?v=RrKfPhCRLOo,https://i.ytimg.com/vi/RrKfPhCRLOo/hqdefault.jpg
156,DSA Free Course | Dynamic Programming In One Shot | DSA | DP In One Shot,53K views,7 months ago,https://www.youtube.com//watch?v=Z8USYkiRvZw,https://i.ytimg.com/vi/Z8USYkiRvZw/hqdefault.jpg
157,I Investigated Tech Layoffs in 2025,13K views,7 months ago,https://www.youtube.com//watch?v=dLx4-RIGFxc,https://i.ytimg.com/vi/dLx4-RIGFxc/hqdefault.jpg
158,The Harsh Truth About Off-Campus Placements 😓,60K views,7 months ago,https://www.youtube.com//watch?v=fyPouwWT1qE,https://i.ytimg.com/vi/fyPouwWT1qE/hqdefault.jpg
159,How To Become a Scientist In ISRO? | Exam Pattern | CutOff | Syllabus | Step-by-Step Guide,35K views,7 months ago,https://www.youtube.com//watch?v=hWiHpClK45Q,https://i.ytimg.com/vi/hWiHpClK45Q/hqdefault.jpg
160,Most Asked DSA Questions in Interviews | Crack Any Coding Round,17K views,7 months ago,https://www.youtube.com//watch?v=PeyQLrPUZCg,https://i.ytimg.com/vi/PeyQLrPUZCg/hqdefault.jpg
161,The Future of Coding is Here,9.3K views,7 months ago,https://www.youtube.com//watch?v=0aV6iL1anrg&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/0aV6iL1anrg/hqdefault.jpg
162,B.Tech Vs BCA 🤔 | Which Is Better to Become a Software Engineer?,21K views,7 months ago,https://www.youtube.com//watch?v=wfhFVAzbr3o,https://i.ytimg.com/vi/wfhFVAzbr3o/hqdefault.jpg
163,All About GATE Exam | Exam Pattern | Syllabus | Eligibility | Complete Information,288K views,7 months ago,https://www.youtube.com//watch?v=GckOyw4ToSs,https://i.ytimg.com/vi/GckOyw4ToSs/hqdefault.jpg
164,10 Programming Myths You Should Know in 2025 🚀,4.5K views,7 months ago,https://www.youtube.com//watch?v=oOrNs68qUAw,https://i.ytimg.com/vi/oOrNs68qUAw/hqdefault.jpg
165,GeeksforGeeks Connect: Join Us as a Tech Expert | Help Learners & Earn BIG!,20K views,8 months ago,https://www.youtube.com//watch?v=G19b7AnFoGs,https://i.ytimg.com/vi/G19b7AnFoGs/hqdefault.jpg
166,Tech Placement And Internship Preparation Cohort | Tayyari Batch QNA,4.4K views,8 months ago,https://www.youtube.com//watch?v=RG3JP7tGVHQ,https://i.ytimg.com/vi/RG3JP7tGVHQ/hqdefault.jpg
167,The Harsh Reality of On-Campus Placements in India! 😓,32K views,8 months ago,https://www.youtube.com//watch?v=DkkkrFjmbFk,https://i.ytimg.com/vi/DkkkrFjmbFk/hqdefault.jpg
168,DSA Roadmap! 🔥 Beginner to Advanced Level! | DSA 2025 Preparation,9.4K views,8 months ago,https://www.youtube.com//watch?v=b1TjfYOYtn8,https://i.ytimg.com/vi/b1TjfYOYtn8/hqdefault.jpg
169,Government Jobs After B.Tech CSE | Top Opportunities for CS Students @GfG_GATE,34K views,8 months ago,https://www.youtube.com//watch?v=jwr-YhyFMck,https://i.ytimg.com/vi/jwr-YhyFMck/hqdefault.jpg
170,GATE Vs Off-Campus Placement – Which One Should You Choose?,6.5K views,8 months ago,https://www.youtube.com//watch?v=wP3OMwf2gro,https://i.ytimg.com/vi/wP3OMwf2gro/hqdefault.jpg
171,Get an Internship in 1st year of college with this roadmap | GeeksforGeeks,79K views,8 months ago,https://www.youtube.com//watch?v=c3ZBJDKzuk8,https://i.ytimg.com/vi/c3ZBJDKzuk8/hqdefault.jpg
172,DARK Side of LinkedIn Job Hunting! | How to actually get a job in 2025?,129K views,8 months ago,https://www.youtube.com//watch?v=9yBY0BOZhUE,https://i.ytimg.com/vi/9yBY0BOZhUE/hqdefault.jpg
173,How To Learn DSA In 2025? | DSA Placement Preparation | DSA Roadmap,16K views,8 months ago,https://www.youtube.com//watch?v=oUgR9svcSDE,https://i.ytimg.com/vi/oUgR9svcSDE/hqdefault.jpg
174,What Should You Do in B.Tech 2nd Year? | Complete Roadmap for Students | B.Tech Roadmap,143K views,8 months ago,https://www.youtube.com//watch?v=W51MwMYP3CQ,https://i.ytimg.com/vi/W51MwMYP3CQ/hqdefault.jpg
175,IT Jobs Are DYING? 😨 Watch Before It's TOO Late | The TRUTH About IT Jobs in 2025,2.9K views,8 months ago,https://www.youtube.com//watch?v=c8jCVSpUklc,https://i.ytimg.com/vi/c8jCVSpUklc/hqdefault.jpg
176,GATE Discrete Mathematics Demo Video with Satish Sir | What is Graph Theory? Free GATE Course Video,6.3K views,8 months ago,https://www.youtube.com//watch?v=Yq-eb-Hx9oQ,https://i.ytimg.com/vi/Yq-eb-Hx9oQ/hqdefault.jpg
177,Big Update: Full DSA Course in Java Absolutely FREE! 💻🚀 |  DSA in Java,66K views,8 months ago,https://www.youtube.com//watch?v=muEd2Zlc33I,https://i.ytimg.com/vi/muEd2Zlc33I/hqdefault.jpg
178,Top 7 High-Paying Tech Jobs in 2025! 🚀,36K views,8 months ago,https://www.youtube.com//watch?v=z2mOdRRlTZo,https://i.ytimg.com/vi/z2mOdRRlTZo/hqdefault.jpg
179,Model Context Protocol Clearly Explained in Just 15 Minutes,713 views,8 months ago,https://www.youtube.com//watch?v=thq-yKqkoi4,https://i.ytimg.com/vi/thq-yKqkoi4/hqdefault.jpg
180,160 Days of DSA - Now with Certified Summer Workshops! Register for free,3.6K views,8 months ago,https://www.youtube.com//watch?v=feCn0G-ZUJc,https://i.ytimg.com/vi/feCn0G-ZUJc/hqdefault.jpg
181,Reality- Will AI Take Your Job?(Hint - It will not unless.....),6.4K views,8 months ago,https://www.youtube.com//watch?v=47ZlknoSDl0,https://i.ytimg.com/vi/47ZlknoSDl0/hqdefault.jpg
182,Can AI Understand Indian Comedy? | Understand Sentiment Analysis in 8 Minutes!,3.1K views,9 months ago,https://www.youtube.com//watch?v=QBxh_Aek7GA,https://i.ytimg.com/vi/QBxh_Aek7GA/hqdefault.jpg
183,OOP in 6 Minutes with Real Examples!,193K views,9 months ago,https://www.youtube.com//watch?v=g-ZNUL96uMw,https://i.ytimg.com/vi/g-ZNUL96uMw/hqdefault.jpg
184,How To Make A Resume For Freshers! 🔥🔥 Make Online Free Resume | GeeksforGeeks,4.1K views,9 months ago,https://www.youtube.com//watch?v=vCatTalPpio,https://i.ytimg.com/vi/vCatTalPpio/hqdefault.jpg
185,Firebase Studio is Here! Google’s Game-Changing Tool For Developers,16K views,9 months ago,https://www.youtube.com//watch?v=TMv4aWROMPA,https://i.ytimg.com/vi/TMv4aWROMPA/hqdefault.jpg
186,"What is Node.js, and how does it work? | Interview Question | Part 2",627 views,9 months ago,https://www.youtube.com//watch?v=Kf0gTFI83-w,https://i.ytimg.com/vi/Kf0gTFI83-w/hqdefault.jpg
187,What Is Vibe Coding? 😱| Will It Kill Software Engineering?,1.6K views,9 months ago,https://www.youtube.com//watch?v=rlKfWZl2IhA,https://i.ytimg.com/vi/rlKfWZl2IhA/hqdefault.jpg
188,GfG 160 Daily DSA Challenge | Daily Problem Solving,3.4K views,9 months ago,https://www.youtube.com//watch?v=Unv-sltO10E,https://i.ytimg.com/vi/Unv-sltO10E/hqdefault.jpg
189,How To Crack Campus Placements/Internships? Top tips in 20 minutes! | GeeksforGeeks,1.9K views,9 months ago,https://www.youtube.com//watch?v=3K8xY-257G8,https://i.ytimg.com/vi/3K8xY-257G8/hqdefault.jpg
190,"I went to the House of a Zomato Software Engineer | Roadmap, Salary, Hiring, Insights, Perks etc.",35K views,10 months ago,https://www.youtube.com//watch?v=1WCuuJYvPFc,https://i.ytimg.com/vi/1WCuuJYvPFc/hqdefault.jpg
191,Three 90 Challenge: Ending on 31st March!,11K views,10 months ago,https://www.youtube.com//watch?v=j_qF5z5jazY,https://i.ytimg.com/vi/j_qF5z5jazY/hqdefault.jpg
192,GSoC 2025 | Everything You Need to Know,65K views,10 months ago,https://www.youtube.com//watch?v=4U8t0WUQGps,https://i.ytimg.com/vi/4U8t0WUQGps/hqdefault.jpg
193,Why can't Gen Z get a job?,2.1K views,10 months ago,https://www.youtube.com//watch?v=JZo33ruBBDA&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/JZo33ruBBDA/hqdefault.jpg
194,Prompts to 10x Your Coding Journey 🚀,4K views,10 months ago,https://www.youtube.com//watch?v=N2FP3BbyrqY,https://i.ytimg.com/vi/N2FP3BbyrqY/hqdefault.jpg
195,Binary Trees Explained in 4 Minutes!,21K views,10 months ago,https://www.youtube.com//watch?v=Um_sAan1LO4&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/Um_sAan1LO4/hqdefault.jpg
196,Dynamic Programming Explained in 6 Minutes,6.7K views,11 months ago,https://www.youtube.com//watch?v=ByIhiLNbahY,https://i.ytimg.com/vi/ByIhiLNbahY/hqdefault.jpg
197,I went to IIT Delhi to meet Gate AIR 20 | Crack GATE with GeeksforGeeks!,2.6K views,11 months ago,https://www.youtube.com//watch?v=ZSan8vrbWfw&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/ZSan8vrbWfw/hqdefault.jpg
198,Struggling with GATE? We can help boost your rank!,1.2K views,11 months ago,https://www.youtube.com//watch?v=xgHQyBP9gDM,"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII="
199,What do Software Engineers Really Do? | Are software engineering jobs really for you?,12K views,11 months ago,https://www.youtube.com//watch?v=rg7B6QH7RZA,https://i.ytimg.com/vi/rg7B6QH7RZA/hqdefault.jpg
200,Get 55+ Marks Easily in GATE CS 2026 using this strategy,122K views,11 months ago,https://www.youtube.com//watch?v=hc4_PWFFJnk,https://i.ytimg.com/vi/hc4_PWFFJnk/hqdefault.jpg
201,Cracking Statistics Interview Questions,90 views,1 year ago,https://www.youtube.com//watch?v=f5rxNqjndpc,https://i.ytimg.com/vi/f5rxNqjndpc/hqdefault.jpg
202,Cracking String Methods Interview Questions,32 views,1 year ago,https://www.youtube.com//watch?v=1-sI9fixNOE,https://i.ytimg.com/vi/1-sI9fixNOE/hqdefault.jpg
203,Cracking Data Filteration Interview Questions,28 views,1 year ago,https://www.youtube.com//watch?v=7wmCZTZJXzY,https://i.ytimg.com/vi/7wmCZTZJXzY/hqdefault.jpg
204,A Step-by-Step Guide to Solving ML Interview Questions on Leetcode,47 views,1 year ago,https://www.youtube.com//watch?v=3M7FyY9UQJU,https://i.ytimg.com/vi/3M7FyY9UQJU/hqdefault.jpg
205,Cracking ML Interviews in Product-Based Companies: Top 25 Interview Questions Discussion,46 views,1 year ago,https://www.youtube.com//watch?v=hQZWx7P3MXs,https://i.ytimg.com/vi/hQZWx7P3MXs/hqdefault.jpg
206,Model selection and comparison with other classifiers,24 views,1 year ago,https://www.youtube.com//watch?v=cMfanDGUOAc,https://i.ytimg.com/vi/cMfanDGUOAc/hqdefault.jpg
207,The Power of Imputers in ML,19 views,1 year ago,https://www.youtube.com//watch?v=SO7vLB0CiH8,https://i.ytimg.com/vi/SO7vLB0CiH8/hqdefault.jpg
208,Encoding Techniques: One hot vs Label Encoding,25 views,1 year ago,https://www.youtube.com//watch?v=W7ywuH5FkP4,https://i.ytimg.com/vi/W7ywuH5FkP4/hqdefault.jpg
209,Log Normalization for Outliers: Convert Skewed Data to Normal Distribution,28 views,1 year ago,https://www.youtube.com//watch?v=EuIo_MM-0Zc,https://i.ytimg.com/vi/EuIo_MM-0Zc/hqdefault.jpg
210,AUC-ROC curve,18 views,1 year ago,https://www.youtube.com//watch?v=PrAmoRGGtWM,https://i.ytimg.com/vi/PrAmoRGGtWM/hqdefault.jpg
211,Cross-Validation Techniques,20 views,1 year ago,https://www.youtube.com//watch?v=5Oldp9uoUwE,https://i.ytimg.com/vi/5Oldp9uoUwE/hqdefault.jpg
212,Mathematics Behind XGBoost,24 views,1 year ago,https://www.youtube.com//watch?v=kLHCyqW5_Dc,https://i.ytimg.com/vi/kLHCyqW5_Dc/hqdefault.jpg
213,Introduction to XGBoost,24 views,1 year ago,https://www.youtube.com//watch?v=nvpfbcwNgCk,https://i.ytimg.com/vi/nvpfbcwNgCk/hqdefault.jpg
214,Hands On: XGBoost Implementation,20 views,1 year ago,https://www.youtube.com//watch?v=ogZxpovi_Sk,https://i.ytimg.com/vi/ogZxpovi_Sk/hqdefault.jpg
215,Hands-On: Implementation Of Gradient Boosting Algorithm,22 views,1 year ago,https://www.youtube.com//watch?v=wnKLMEiZgGg,https://i.ytimg.com/vi/wnKLMEiZgGg/hqdefault.jpg
216,Gradient Boosting Regression: Step-by-Step Implementation Guide,41 views,1 year ago,https://www.youtube.com//watch?v=YZK19BA-ZbY,https://i.ytimg.com/vi/YZK19BA-ZbY/hqdefault.jpg
217,Understanding Gradient Boosting: The Math Behind Regression Problems,36 views,1 year ago,https://www.youtube.com//watch?v=clV6K5GKecY,https://i.ytimg.com/vi/clV6K5GKecY/hqdefault.jpg
218,Mastering Adaboost with Sklearn: Implementation & Hyperparameter Tuning,21 views,1 year ago,https://www.youtube.com//watch?v=UFSTQc9mk-k,https://i.ytimg.com/vi/UFSTQc9mk-k/hqdefault.jpg
219,Adaboost Step-by-Step: Translating Math Intuition into Code,28 views,1 year ago,https://www.youtube.com//watch?v=r7tRrGTxYos,https://i.ytimg.com/vi/r7tRrGTxYos/hqdefault.jpg
220,Adaboost Introduction: Deep Dive into the Mathematical Intuition,32 views,1 year ago,https://www.youtube.com//watch?v=gmEyzCR7dl4,https://i.ytimg.com/vi/gmEyzCR7dl4/hqdefault.jpg
221,Differences between bagging vs boosting vs stacking,22 views,1 year ago,https://www.youtube.com//watch?v=tNEwSnVId10,https://i.ytimg.com/vi/tNEwSnVId10/hqdefault.jpg
222,Motivation behind boosting algorithms,21 views,1 year ago,https://www.youtube.com//watch?v=OWM7evCi99A,https://i.ytimg.com/vi/OWM7evCi99A/hqdefault.jpg
223,Master Boosting in Machine Learning,24 views,1 year ago,https://www.youtube.com//watch?v=WtEggt1M4Ck,https://i.ytimg.com/vi/WtEggt1M4Ck/hqdefault.jpg
224,Decoding Gradient Boosting: The Math Behind Classification Problems,22 views,1 year ago,https://www.youtube.com//watch?v=TvGqL_Unqx0,https://i.ytimg.com/vi/TvGqL_Unqx0/hqdefault.jpg
225,Master Stacking in Machine Learning,30 views,1 year ago,https://www.youtube.com//watch?v=tuP82cOXtuU,https://i.ytimg.com/vi/tuP82cOXtuU/hqdefault.jpg
226,Applications of Dimensionality Reduction,23 views,1 year ago,https://www.youtube.com//watch?v=WUkZwKNI27k&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/WUkZwKNI27k/hqdefault.jpg
227,Master Bagging in Machine Learning,38 views,1 year ago,https://www.youtube.com//watch?v=55n8iq6_AiY,https://i.ytimg.com/vi/55n8iq6_AiY/hqdefault.jpg
228,Hands-On: Visualizing High-Dimensional Data,22 views,1 year ago,https://www.youtube.com//watch?v=HtCNRtouako,https://i.ytimg.com/vi/HtCNRtouako/hqdefault.jpg
229,Principal Component Analysis (PCA),30 views,1 year ago,https://www.youtube.com//watch?v=OqLC0BxklcU,https://i.ytimg.com/vi/OqLC0BxklcU/hqdefault.jpg
230,Dimensionality Reduction,21 views,1 year ago,https://www.youtube.com//watch?v=CTwHtZZP9KE,https://i.ytimg.com/vi/CTwHtZZP9KE/hqdefault.jpg
231,Outro Of Project: Cutomer segmentation,11 views,1 year ago,https://www.youtube.com//watch?v=CkS2lRBMFOA,https://i.ytimg.com/vi/CkS2lRBMFOA/hqdefault.jpg
232,Prediction Demonstration,9 views,1 year ago,https://www.youtube.com//watch?v=_FBjKs0H-m4,https://i.ytimg.com/vi/_FBjKs0H-m4/hqdefault.jpg
233,Model Pusher: Customer Segmentation,10 views,1 year ago,https://www.youtube.com//watch?v=umjWEdTqUV8,https://i.ytimg.com/vi/umjWEdTqUV8/hqdefault.jpg
234,Model Evaluation: Customer Segmentation,12 views,1 year ago,https://www.youtube.com//watch?v=aLpFo3-4GCE,https://i.ytimg.com/vi/aLpFo3-4GCE/hqdefault.jpg
235,Model Evaluation: Customer Segmentation,9 views,1 year ago,https://www.youtube.com//watch?v=QWepDL3dY7g,https://i.ytimg.com/vi/QWepDL3dY7g/hqdefault.jpg
236,Data Transformation,10 views,1 year ago,https://www.youtube.com//watch?v=Z95f1qfVZ9Q,https://i.ytimg.com/vi/Z95f1qfVZ9Q/hqdefault.jpg
237,Data Validation,16 views,1 year ago,https://www.youtube.com//watch?v=RtPnYejjf6A,https://i.ytimg.com/vi/RtPnYejjf6A/hqdefault.jpg
238,Data Ingestion,21 views,1 year ago,https://www.youtube.com//watch?v=RAtQfQgah9s,https://i.ytimg.com/vi/RAtQfQgah9s/hqdefault.jpg
239,Understand the Approach,16 views,1 year ago,https://www.youtube.com//watch?v=76qCUwy7R58&pp=0gcJCXwKAYcqIYzv,https://i.ytimg.com/vi/76qCUwy7R58/hqdefault.jpg
240,Exploratory Data Analysis: Customer segmentation,24 views,1 year ago,https://www.youtube.com//watch?v=fgkOYhe0hRk,https://i.ytimg.com/vi/fgkOYhe0hRk/hqdefault.jpg
